season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility
2023,Sonny,Semeatu,EDGE,Hawai'i,,2022-09-16T05:00:00.000Z,,3,Immediate
2023,Isaiah,McElvane,S,San Diego State,Louisiana Tech,2023-01-13T22:48:00.000Z,,3,Immediate
2023,Andre,Pegues,WR,East Carolina,,2023-01-13T21:49:00.000Z,,2,Immediate
2023,Tysheem,Johnson,S,Ole Miss,Oregon,2023-01-18T23:29:00.000Z,0.89,3,Immediate
2023,Shambre,Jackson,EDGE,Florida State,UMass,2022-12-06T19:22:00.000Z,,4,Immediate
2023,Jalen,Satchell,DL,Temple,,2023-01-17T22:39:00.000Z,,3,Immediate
2023,Tuasivi,Nomura,LB,USC,Fresno State,2022-12-26T01:29:00.000Z,,3,Immediate
2023,Sean,Tyler,RB,Western Michigan,Minnesota,2022-11-30T09:21:00.000Z,0.89,3,Immediate
2023,Jacob,Bayer,IOL,Lamar,Arkansas State,2022-11-29T02:15:00.000Z,,,Immediate
2023,Angelo,Butts,WR,Miami (OH),,2022-12-05T20:14:00.000Z,,3,Immediate
2023,Alan,Bowman,QB,Michigan,Oklahoma State,2022-12-18T18:48:00.000Z,0.83,3,Immediate
2023,Jessie,Campbell,WR,Southern Utah,,2022-12-15T06:00:00.000Z,,2,Immediate
2023,Landry,Lyddy,QB,Louisiana Tech,,2023-01-10T15:58:00.000Z,,3,Immediate
2023,Patrick,Body Jr,WR,Cincinnati,,2022-12-10T20:44:00.000Z,,3,Immediate
2023,Leon,Johnson III,WR,George Fox University,Oklahoma State,2022-12-05T15:20:00.000Z,0.87,3,Immediate
2023,J.T.,Byrne,TE,Oregon State,California,2023-01-06T00:46:00.000Z,0.86,3,Immediate
2023,Dustyn,Hall,IOL,South Florida,Duke,2023-01-03T15:01:00.000Z,0.86,3,Immediate
2023,Michael,Schneider,S,Air Force,,2022-12-05T06:00:00.000Z,,,Immediate
2023,Jack,Martin,P,Alabama,Houston,2022-10-31T13:57:00.000Z,,2,Immediate
2023,Jayleen,Record,WR,SMU,Weber State,2023-01-04T21:08:00.000Z,,3,Immediate
2023,Dylan,McDuffie,RB,Georgia Tech,Kansas,2022-12-08T17:42:00.000Z,0.87,3,Immediate
2023,Nate,Wyatt,CB,Temple,,2023-01-17T22:23:00.000Z,,3,Immediate
2023,Zion,Carter,TE,Dartmouth,Buffalo,2022-12-05T16:19:00.000Z,0.86,3,Immediate
2023,Kole,Wilson,WR,Incarnate Word,Texas State,2023-01-11T01:56:00.000Z,,,Immediate
2023,D'Andre,Greeley,CB,Colorado State,Buffalo,2022-12-05T21:22:00.000Z,0.85,3,Immediate
2023,Ryan,Selig,LB,Western Michigan,Minnesota,2022-11-28T17:32:00.000Z,0.88,3,Immediate
2023,Luke,Slusher,OT,Western Kentucky,,2022-12-06T19:04:00.000Z,,3,Immediate
2023,Darius,Ocean,QB,Western Kentucky,,2022-12-05T18:24:00.000Z,,2,Immediate
2023,Barry,Wagner,WR,Western Kentucky,,2022-12-05T20:22:00.000Z,,3,Immediate
2023,Marcus,Alexander,IOL,Oklahoma,,2023-01-17T17:41:00.000Z,,3,Immediate
2023,Xavier,Hailey,CB,New Mexico,,2022-12-06T20:23:00.000Z,,3,Immediate
2023,Henry,Ikahihifo,DL,California,Nevada,2023-01-13T23:08:00.000Z,,,Immediate
2023,Germie,Bernard,WR,Michigan State,Washington,2022-12-12T20:27:00.000Z,0.9,4,Immediate
2023,Jackson,LaDuke,LB,Oregon,Nevada,2022-12-05T16:48:00.000Z,,3,Immediate
2023,Logan,Parr,IOL,Texas,SMU,2022-12-13T20:43:00.000Z,0.87,3,Immediate
2023,Jahleel,Heath,EDGE,Washington,,2023-01-02T17:17:00.000Z,,,Immediate
2023,Mariano,Valenti,QB,Temple,,2023-01-09T14:40:00.000Z,,3,Immediate
2023,TyGee,Leach,S,Lehigh,Georgia State,2022-11-22T18:59:00.000Z,,,Immediate
2023,Jack,Sullivan,DL,Purdue,USC,2022-12-23T18:50:00.000Z,0.9,4,Immediate
2023,MJ,Sherman,EDGE,Georgia,Nebraska,2023-01-13T18:50:00.000Z,0.88,3,Immediate
2023,Blaine,Spires,EDGE,Bowling Green,,2023-01-13T18:46:00.000Z,,2,Immediate
2023,Jaheim,Singletary,CB,Georgia,,2023-01-13T18:29:00.000Z,0.93,4,Immediate
2023,Braylon,Ryan,DL,Coastal Carolina,,2023-01-13T18:01:00.000Z,,3,Immediate
2023,Brendan,Hall,K,SMU,,2023-01-17T14:38:00.000Z,,3,Immediate
2023,J.Michael,Sturdivant,WR,California,UCLA,2023-01-04T17:37:00.000Z,0.92,4,Immediate
2023,Jyaire,Stevens,EDGE,Lafayette,Buffalo,2022-12-08T16:11:00.000Z,0.83,3,Immediate
2023,Reid,Bauer,P,Arkansas,Memphis,2022-12-02T21:14:00.000Z,,,Immediate
2023,Brandon,Savage,CB,Norfolk State,,2022-11-28T16:44:00.000Z,,,Immediate
2023,Ethan,White,IOL,Florida,USC,2022-12-26T16:41:00.000Z,0.9,4,Immediate
2023,Trey,Cleveland,WR,Texas Tech,North Texas,2023-01-12T17:42:00.000Z,,3,Immediate
2023,Anthony,Brown,S,Arkansas,Purdue,2023-01-12T16:56:00.000Z,0.87,3,Immediate
2023,Joshua,Cobbs,WR,Wyoming,Houston,2022-12-06T06:00:00.000Z,,3,Immediate
2023,Marlon,Crockett,WR,Memphis,,2022-11-29T22:31:00.000Z,,3,Immediate
2023,Corey,Crooms,WR,Western Michigan,Minnesota,2022-11-29T20:54:00.000Z,0.88,3,Immediate
2023,Ben,Hoitink,IOL,Pennsylvania,Duke,2022-11-22T15:01:00.000Z,0.87,3,Immediate
2023,Daniel,Greek,QB,Mississippi State,Tarleton State,2022-12-05T17:05:00.000Z,,3,Immediate
2023,Braylen,Ingraham,DL,Alabama,Syracuse,2022-09-22T17:43:00.000Z,0.84,3,Immediate
2023,Jarrett,Paul,S,Kansas,Appalachian State,2022-09-26T16:11:00.000Z,,3,Immediate
2023,Xzavier,Guyton,CB,New Mexico State,,2022-09-23T05:00:00.000Z,,2,Immediate
2023,Keon,Markham,CB,Arizona State,,2022-10-07T13:39:00.000Z,,3,Immediate
2023,Josh,Cuevas,TE,Cal Poly,Washington,2022-12-07T02:41:00.000Z,0.9,4,Immediate
2023,Rafal,Szymanski,EDGE,Houston,,2022-12-05T21:23:00.000Z,,3,Immediate
2023,Billy,Wiles,QB,Clemson,Southern Mississippi,2022-12-05T12:13:00.000Z,,3,Immediate
2023,Corey,Gammage,WR,Marshall,Memphis,2023-01-18T17:15:00.000Z,,3,Immediate
2023,Gabe,Cavazos,OT,Mississippi State,Southern Mississippi,2022-12-07T01:00:00.000Z,,3,Immediate
2023,Darius,Boone,RB,Eastern Michigan,,2023-01-12T16:52:00.000Z,,3,Immediate
2023,Trey,Knox,TE,Arkansas,South Carolina,2022-12-12T20:25:00.000Z,0.92,4,Immediate
2023,Willie,Moise,DL,Coastal Carolina,Coastal Carolina,2022-12-09T14:27:00.000Z,,3,Immediate
2023,Peter,Costelli,QB,Troy,,2022-12-21T14:21:00.000Z,,4,Immediate
2023,Nash,Jones,OT,Incarnate Word,Texas State,2022-12-20T13:25:00.000Z,,,Immediate
2023,Dominic,Morris,CB,Furman,Colorado State,2023-02-01T21:43:00.000Z,,2,Immediate
2023,Zavier,Carter,LB,LSU,UNLV,2023-02-01T21:43:00.000Z,,4,Immediate
2023,Demouy,Kennedy,LB,Alabama,Colorado,2023-01-18T00:50:00.000Z,0.9,4,Immediate
2023,Rodricus,Fitten,EDGE,South Carolina,,2022-12-31T22:17:00.000Z,,3,Immediate
2023,Matai,Mata'afa,DL,Mississippi State,,2022-12-07T21:57:00.000Z,,,Immediate
2023,Joey,Beljan,TE,Western Kentucky,Cincinnati,2022-11-29T18:26:00.000Z,,,Immediate
2023,Isaiah,Hamilton,WR,San José State,Washington State,2022-12-21T18:38:00.000Z,,2,Immediate
2023,Jimmy,Calloway,WR,Tennessee,Louisville,2022-12-05T13:43:00.000Z,0.87,3,Immediate
2023,Jacoby,Sharpe,DL,Temple,,2023-01-17T23:02:00.000Z,,3,Immediate
2023,Romello,Brinson,WR,Miami,SMU,2022-12-08T22:12:00.000Z,0.86,3,Immediate
2023,Jaren,Mangham,RB,South Florida,Michigan State,2022-12-06T17:41:00.000Z,0.87,3,Immediate
2023,Darian,Varner,DL,Temple,Wisconsin,2022-12-07T21:48:00.000Z,0.89,3,Immediate
2023,Xavier,Van,WR,San Diego,New Mexico,2022-12-01T06:00:00.000Z,,,Immediate
2023,Christian,Grubb,RB,UCLA,,2022-12-21T18:19:00.000Z,,3,Immediate
2023,Jermaine,Braddock,WR,San José State,Portland State,2022-12-29T06:00:00.000Z,,3,Immediate
2023,Scott,Elliott,OT,Harvard,,2022-12-05T18:50:00.000Z,,,Immediate
2023,Tyler,Grubbs,LB,Louisiana Tech,Tulane,2022-12-06T15:23:00.000Z,,3,Immediate
2023,Zaid,Hamdan,DL,James Madison,Southern Illinois,2022-12-05T19:48:00.000Z,,2,Immediate
2023,Teigan,Martin,TE,Liberty,South Florida,2022-12-05T19:36:00.000Z,,3,Immediate
2023,Micah,Bernard,RB,Utah,Utah,2023-01-04T22:19:00.000Z,,3,Immediate
2023,Justin,Wright,LB,Tulsa,Oklahoma State,2022-11-30T22:20:00.000Z,0.89,3,Immediate
2023,Billy,Kemp,WR,Virginia,Nebraska,2022-12-31T00:07:00.000Z,0.89,3,Immediate
2023,Rocko,Griffin,RB,Vanderbilt,UT San Antonio,2022-12-05T14:13:00.000Z,,3,Immediate
2023,Tre'Vez,Johnson,S,Florida,Missouri,2022-12-26T16:42:00.000Z,,3,Immediate
2023,Noah,Rauschenberg,K,Baylor,North Texas,2023-01-25T21:11:00.000Z,,2,Immediate
2023,Mike,O'Laughlin,TE,West Virginia,Houston,2022-12-02T22:44:00.000Z,,3,Immediate
2023,Donovan,McMillon,S,Florida,Pittsburgh,2022-12-07T14:16:00.000Z,0.9,4,Immediate
2023,Rick,D'Abreu,DL,East Carolina,TCU,2023-01-14T01:35:00.000Z,0.87,3,Immediate
2023,Sincere,Brown,WR,South Florida,,2023-01-13T01:24:00.000Z,,3,Immediate
2023,Isaiah,Ifanse,RB,Montana State,San José State,2022-12-29T06:00:00.000Z,,3,Immediate
2023,Caleb,Johnson,OT,Incarnate Word,Texas State,2023-01-10T20:19:00.000Z,,,Immediate
2023,Sam,Jackson,QB,TCU,California,2023-01-10T20:08:00.000Z,0.9,4,Immediate
2023,Eddie,Siaumau,DL,Arizona,,2023-01-11T04:19:00.000Z,,3,Immediate
2023,Tyus,Fields,CB,Old Dominion,,2023-01-11T14:43:00.000Z,,4,Immediate
2023,Maurice,Edwards,RB,Vanderbilt,,2022-09-02T17:28:00.000Z,,3,Immediate
2023,JaQues,Evans,EDGE,Western Kentucky,,2022-12-14T17:44:00.000Z,,3,Immediate
2023,William,Haskell,QB,San Diego State,,2022-12-06T06:00:00.000Z,,3,Immediate
2023,Hamilton,Hall,OT,Ole Miss,Arkansas State,2022-12-07T19:41:00.000Z,,3,Immediate
2023,Keshawn,Washington,S,Miami,,2022-12-05T11:45:00.000Z,,3,Immediate
2023,Kevin,Coleman,WR,Jackson State,Louisville,2022-12-19T21:26:00.000Z,0.88,3,Immediate
2023,Dyshier,Clary,DL,Temple,Stony Brook,2022-12-05T20:09:00.000Z,,3,Immediate
2023,Charles,Strong,RB,Troy,,2022-12-21T14:27:00.000Z,,3,Immediate
2023,Ryan,Sanborn,P,Stanford,Texas,2022-11-30T18:00:00.000Z,0.84,3,Immediate
2023,Tanner,Bowles,IOL,Alabama,Kentucky,2022-11-30T15:19:00.000Z,0.9,4,Immediate
2023,Velltray,Jefferson,LB,Fresno State,,2022-12-07T00:58:00.000Z,,3,Immediate
2023,Onasis,Neely,RB,Temple,,2022-11-28T16:26:00.000Z,,3,Immediate
2023,Chris,Collins,EDGE,North Carolina,Minnesota,2022-12-05T12:42:00.000Z,0.87,3,Immediate
2023,Michael,Tarquin,OT,Florida,USC,2022-12-24T18:06:00.000Z,0.89,3,Immediate
2023,Tyrese,Ross,S,South Carolina,,2022-12-07T00:58:00.000Z,,3,Immediate
2023,Derek,Bermudez,CB,Ole Miss,,2022-12-05T23:05:00.000Z,,3,Immediate
2023,Saco,Alofipo,S,Utah State,,2022-12-06T15:35:00.000Z,,3,Immediate
2023,Jack,Stone,K,Michigan State,Baylor,2022-12-05T21:00:00.000Z,0.78,2,Immediate
2023,Cannon,Blauser,LB,Ohio,,2022-12-31T23:58:00.000Z,,3,Immediate
2023,Willis,Patrick,IOL,Jackson State,TCU,2022-12-17T15:15:00.000Z,,,Immediate
2023,Eric,Rogers,WR,Northern Illinois,Rutgers,2022-12-05T13:49:00.000Z,,3,Immediate
2023,Caden,Jumper,TE,Washington,,2022-12-21T18:19:00.000Z,,3,Immediate
2023,Moon,Ashby,LB,Washington State,,2023-01-07T07:30:00.000Z,,3,Immediate
2023,Joshua,Harris,DL,NC State,Ole Miss,2022-12-10T20:46:00.000Z,0.87,3,Immediate
2023,Simeon,Blair,S,Arkansas,Memphis,2023-01-10T20:44:00.000Z,,,Immediate
2023,Cam,Johnson,WR,Arizona State,Northwestern,2022-12-08T18:27:00.000Z,,4,Immediate
2023,Kameron,King,IOL,Southern Mississippi,,2022-12-20T18:05:00.000Z,,2,Immediate
2023,Immanuel,Hickman,EDGE,East Carolina,,2023-01-13T19:58:00.000Z,,3,Immediate
2023,Preston,Landis,RB,North Texas,Texas A&M,2023-01-02T06:00:00.000Z,,,Immediate
2023,Deuce,Palmer,LB,SMU,,2022-12-30T15:53:00.000Z,,3,Immediate
2023,Quin,Williams,LB,Georgia Southern,,2023-01-11T20:24:00.000Z,,3,Immediate
2023,Evan,Jumper,OT,Furman,Coastal Carolina,2023-02-01T21:43:00.000Z,,2,Immediate
2023,Devin,Price,WR,Texas A&M,Appalachian State,2022-12-11T05:14:00.000Z,,3,Immediate
2023,Mario,Wilbourn,LB,Southern Mississippi,,2022-12-07T22:33:00.000Z,,3,Immediate
2023,Nick,Mardner,WR,Cincinnati,Auburn,2022-12-07T22:06:00.000Z,0.89,3,Immediate
2023,Austin,Reed,QB,Western Kentucky,Western Kentucky,2022-12-05T19:35:00.000Z,0.9,4,Immediate
2023,Drew,Donley,WR,Cincinnati,Texas State,2023-01-18T00:23:00.000Z,,3,Immediate
2023,Challen,Faamatau,RB,Maryland,,2022-12-07T14:38:00.000Z,,,Immediate
2023,Javon,Ivory,WR,Memphis,South Alabama,2022-12-29T20:49:00.000Z,0.87,3,Immediate
2023,Jonzell,Norrils,RB,Akron,,2022-12-07T14:22:00.000Z,,3,Immediate
2023,Jake,Smith,WR,USC,Arizona State,2022-12-10T23:21:00.000Z,0.85,3,Immediate
2023,Craig,Williams,RB,Baylor,Louisiana Tech,2023-01-14T00:27:00.000Z,0.89,3,Immediate
2023,Jeremiah,Bodwin,LB,Nevada,,2022-12-06T06:00:00.000Z,,3,Immediate
2023,Nick,Evers,QB,Oklahoma,Wisconsin,2022-12-05T22:00:00.000Z,0.89,3,Immediate
2023,Elijah,Robinson,EDGE,East Carolina,Hawai'i,2022-11-30T21:23:00.000Z,,3,Immediate
2023,Jaden,Phillips,DL,New Mexico,Sam Houston State,2022-12-09T19:29:00.000Z,,3,Immediate
2023,Jaiden,Credle,RB,Northern Illinois,Middle Tennessee,2022-12-21T21:37:00.000Z,,,Immediate
2023,Roderick,Hopes,S,Tulsa,Louisiana Tech,2022-12-05T21:12:00.000Z,,3,Immediate
2023,Jaylen,Joyner,EDGE,Florida Atlantic,Memphis,2022-12-12T21:07:00.000Z,,3,Immediate
2023,Mike,York,TE,UAB,,2022-11-28T06:00:00.000Z,,1,Immediate
2023,Al-Ma'hi,Ali,S,Saint Francis (PA),Charlotte,2022-12-21T21:05:00.000Z,,3,Immediate
2023,Sam,Vidlak,QB,Boise State,Montana,2022-12-20T22:47:00.000Z,,3,Immediate
2023,Scott,Valentas,LB,Columbia,,2022-11-28T17:57:00.000Z,,,Immediate
2023,Trey,Sanders,RB,Alabama,TCU,2022-11-22T22:20:00.000Z,0.89,3,Immediate
2023,Luke,Kandra,IOL,Louisville,Cincinnati,2022-12-07T17:07:00.000Z,,3,Immediate
2023,Arthur,Brathwaite,S,Western Kentucky,,2022-12-07T17:00:00.000Z,,3,Immediate
2023,Sidney,Williams,S,Florida State,Missouri,2022-12-07T19:39:00.000Z,,3,Immediate
2023,Ricky,Miezan,LB,Stanford,,2022-12-08T01:55:00.000Z,,3,Immediate
2023,Noah,Potter,DL,Cincinnati,NC State,2022-12-07T17:51:00.000Z,0.84,3,Immediate
2023,Asher,Alberding,TE,North Texas,California,2022-12-20T16:36:00.000Z,0.84,3,Immediate
2023,Marcellus,Johnson,OT,Eastern Michigan,Missouri,2022-12-29T15:20:00.000Z,,2,Immediate
2023,Joshua,Rudolph,LB,Austin Peay,Indiana,2022-12-26T15:45:00.000Z,0.85,3,Immediate
2023,Damion,Charity,S,Old Dominion,,2022-11-29T16:27:00.000Z,,2,Immediate
2023,J.J.,Roberts,CB,Wake Forest,Marshall,2022-12-05T17:06:00.000Z,,3,Immediate
2023,Balansama,Kamara,EDGE,Temple,,2023-01-18T00:52:00.000Z,,3,Immediate
2023,Gage,Keys,DL,Minnesota,Kansas,2022-12-05T15:42:00.000Z,0.86,3,Immediate
2023,RJ,Martinez,QB,Northern Arizona,Baylor,2022-11-29T06:00:00.000Z,0.85,3,Immediate
2023,Logan,Taylor,OT,Virginia,Boston College,2022-12-16T18:40:00.000Z,0.88,3,Immediate
2023,Genson,Hooper-Price,WR,Northwestern,,2022-12-13T15:49:00.000Z,,3,Immediate
2023,Shamar,Hobdy-Lee,OT,Florida International,,2022-12-05T19:46:00.000Z,,3,Immediate
2023,Piotr,Partyla,RB,Rutgers,,2022-08-18T18:18:00.000Z,,,Immediate
2023,Jaylon,Robinson,WR,Ole Miss,TCU,2023-01-18T23:26:00.000Z,0.88,3,Immediate
2023,Ruperake,Fuavai,LB,Washington,,2023-01-02T17:39:00.000Z,,3,Immediate
2023,Sheldon,Newton,DT,Northern Arizona,Boise State,2022-12-15T03:36:00.000Z,,,Immediate
2023,Donovan,Marcus,RB,Ball State,,2022-12-05T18:00:00.000Z,,3,Immediate
2023,Chief,Borders,LB,Florida,Nebraska,2022-12-07T14:14:00.000Z,0.85,3,Immediate
2023,Jaivian,Lofton,WR,Liberty,,2022-12-05T23:07:00.000Z,,3,Immediate
2023,Fred,Davis II,CB,Clemson,UCF,2022-12-05T23:05:00.000Z,0.86,3,Immediate
2023,Jordan,Young,CB,Florida,Cincinnati,2022-12-24T18:11:00.000Z,,4,Immediate
2023,Bram,Walden,OT,Oregon,Arizona State,2022-12-05T15:57:00.000Z,0.89,3,Immediate
2023,Hank,Bachmeier,QB,Boise State,Louisiana Tech,2022-09-27T21:51:00.000Z,0.87,3,Immediate
2023,Lyn-J,Dixon,RB,Tennessee,,2022-08-26T20:32:00.000Z,,4,Immediate
2023,Josh,Moten,CB,Texas A&M,,2022-12-05T19:58:00.000Z,,4,Immediate
2023,Tory,Spears,S,Texas State,,2022-11-28T16:57:00.000Z,,,Immediate
2023,Mason,Arnold,LS,Ohio State,Michigan State,2023-01-02T17:26:00.000Z,0.78,2,Immediate
2023,Terence,Fall,WR,BYU,Northern Arizona,2022-12-04T17:47:00.000Z,,3,Immediate
2023,Corey,Bullock,IOL,North Carolina Central,Maryland,2021-12-29T20:53:00.000Z,0.88,3,Immediate
2023,Andrew,Henry,RB,Louisiana Monroe,New Mexico,2022-12-05T15:01:00.000Z,,3,Immediate
2023,Devin,Neal,S,Baylor,Louisville,2022-12-05T15:44:00.000Z,0.89,3,Immediate
2023,Kobe,Pace,RB,Clemson,Virginia,2022-12-07T14:19:00.000Z,0.88,3,Immediate
2023,Joe,Huber,OT,Cincinnati,Wisconsin,2022-12-30T17:11:00.000Z,0.88,3,Immediate
2023,Tristan,Michaud,WR,Iowa State,,2022-12-05T19:55:00.000Z,,3,Immediate
2023,Denzel,Daxon,DL,Ohio,Illinois,2023-01-19T19:50:00.000Z,0.86,3,Immediate
2023,Andrew,Osteen,P,UCF,,2022-12-30T19:30:00.000Z,,,Immediate
2023,Will,Pauling,WR,Cincinnati,Wisconsin,2022-12-20T18:47:00.000Z,0.86,3,Immediate
2023,CamRon,Jackson,DL,Memphis,Florida,2022-12-29T20:52:00.000Z,0.9,4,Immediate
2023,Jalen,Lee,DL,Florida,LSU,2022-12-07T14:18:00.000Z,0.86,3,Immediate
2023,Dean,Engram,WR,Wisconsin,,2023-01-19T16:01:00.000Z,,3,Immediate
2023,Justin,Lohrenz,EDGE,Washington State,,2022-12-05T19:53:00.000Z,,3,Immediate
2023,Ryan,Coe,K,Cincinnati,North Carolina,2022-12-05T19:49:00.000Z,0.78,2,Immediate
2023,Aidan,Siano,LB,Rice,Texas A&M,2022-12-07T23:40:00.000Z,,3,Immediate
2023,Contae,Cason,RB,Notre Dame College,,2022-12-02T00:03:00.000Z,,,Immediate
2023,Kainoa,Sayre,RB,Air Force,,2022-08-26T05:00:00.000Z,,,Immediate
2023,Nathanial,Vakos,K,Ohio,Wisconsin,2022-12-31T00:53:00.000Z,0.79,2,Immediate
2023,DeJordan,Mask,S,Texas State,UCF,2022-12-19T20:12:00.000Z,,2,Immediate
2023,Marcayll,Jones,WR,Memphis,,2022-12-05T21:19:00.000Z,,3,Immediate
2023,Tyler,Mullins,S,Ohio,,2022-12-06T22:29:00.000Z,,,Immediate
2023,Brant,Banks,OT,Nebraska,Rice,2022-12-01T14:46:00.000Z,,3,Immediate
2023,Ali,Fisher,WR,Buffalo,,2023-01-11T14:40:00.000Z,,3,Immediate
2023,Mason,Williams,IOL,Harvard,,2022-11-22T20:52:00.000Z,,2,Immediate
2023,JoJo,Evans,S,Kent State,Florida International,2022-12-27T06:00:00.000Z,,,Immediate
2023,Landon,Morris,TE,Utah,Temple,2022-12-14T21:02:00.000Z,,3,Immediate
2023,Demarco,Jones,CB,Oklahoma State,Tulsa,2022-12-08T19:26:00.000Z,,3,Immediate
2023,Kyle,Morlock,TE,Shorter,Florida State,2022-11-22T06:15:00.000Z,0.91,4,Immediate
2023,Chandler,Martin,LB,East Tennessee State,Memphis,2022-11-22T02:25:00.000Z,,2,Immediate
2023,Davon,Gilmore,LB,Wingate,Georgia Southern,2022-12-21T21:33:00.000Z,,,Immediate
2023,Miles,Battle,CB,Ole Miss,Utah,2022-12-08T06:00:00.000Z,0.89,3,Immediate
2023,Christian,Roland-Wallace,CB,Arizona,USC,2022-12-13T21:48:00.000Z,0.92,4,Immediate
2023,Malachai,Jones,WR,Tulsa,,2022-12-05T19:52:00.000Z,,3,Immediate
2023,Mason,Chambers,S,Iowa State,Incarnate Word,2022-12-05T15:36:00.000Z,,3,Immediate
2023,Noah,Fenske,OT,Colorado,Southern Illinois,2022-12-05T15:35:00.000Z,,3,Immediate
2023,JP,Zamora,QB,Washington State,,2022-11-15T17:35:00.000Z,,3,Immediate
2023,Eddie,Heckard,CB,Weber State,BYU,2022-12-04T17:47:00.000Z,0.91,4,Immediate
2023,Quincy,Burroughs,WR,Cincinnati,Wisconsin,2023-01-05T22:58:00.000Z,0.86,3,Immediate
2023,Verdis,Brown,DL,Illinois,,2023-01-04T18:31:00.000Z,,4,Immediate
2023,Yousef,Mugharbil,IOL,Florida,Colorado,2022-12-07T14:17:00.000Z,0.88,3,Immediate
2023,Rejhan,Tatum,LB,Boise State,,2023-01-05T17:32:00.000Z,,3,Immediate
2023,Lawrence,Johnson,DL,Purdue,Auburn,2022-12-21T13:23:00.000Z,0.87,3,Immediate
2023,Tyler,Brown,IOL,Jackson State,Colorado,2022-12-21T01:23:00.000Z,,2,Immediate
2023,Tarian,Lee Jr.,LB,Texas A&M,Georgia Southern,2022-12-06T18:03:00.000Z,,3,Immediate
2023,De'Zhaun,Stribling,WR,Washington State,Oklahoma State,2022-12-05T14:40:00.000Z,0.91,4,Immediate
2023,Clark,Barrington,IOL,BYU,Baylor,2022-12-20T14:31:00.000Z,0.91,4,Immediate
2023,Ron,Tiavaasue,TE,Utah State,,2022-11-27T06:00:00.000Z,,,Immediate
2023,Tiger,Peterson,S,Hawai'i,,2023-01-11T03:40:00.000Z,,3,Immediate
2023,Errol,Rogers,WR,Louisiana,Liberty,2022-12-28T15:12:00.000Z,,3,Immediate
2023,Malik,Cooper,WR,Temple,,2022-12-07T19:17:00.000Z,,3,Immediate
2023,Nonte,Davis,WDE,UT Martin,Western Kentucky,2022-12-04T03:56:00.000Z,,3,Immediate
2023,Isaiah,Hazel,WR,Maryland,,2022-12-06T18:02:00.000Z,,4,Immediate
2023,Andrell,Barney Jr.,CB,New Mexico,Snow College,2022-12-05T20:48:00.000Z,,3,Immediate
2023,Javion,Cohen,IOL,Alabama,Miami,2022-12-06T01:00:00.000Z,0.93,4,Immediate
2023,Jaydon,Hodge,S,Pennsylvania,Bethune-Cookman,2022-08-18T19:01:00.000Z,,3,Immediate
2023,Alton,Tarber,DL,Oklahoma,,2022-12-06T22:43:00.000Z,0.84,3,Immediate
2023,Woody,Jean,OT,Arizona,Florida Atlantic,2022-12-06T15:46:00.000Z,,3,Immediate
2023,Braden,Fiske,DL,Western Michigan,Florida State,2022-11-28T18:00:00.000Z,0.93,4,Immediate
2023,Caden,Holt,LB,UT San Antonio,,2022-12-20T18:22:00.000Z,,3,Immediate
2023,John,Griffith,QB,Maryland,Merrimack,2022-12-21T06:00:00.000Z,,3,Immediate
2023,Mikale,Greer,CB,San José State,Northern Arizona,2022-12-24T02:32:00.000Z,,3,Immediate
2023,Amari,Kight,OT,Alabama,UCF,2022-12-06T01:00:00.000Z,,4,Immediate
2023,George,Wilson,EDGE,Florida State,Campbell,2022-12-07T21:12:00.000Z,,4,Immediate
2023,Sawyer,Robertson,QB,Mississippi State,Baylor,2023-01-04T18:56:00.000Z,0.89,3,Immediate
2023,Donovan,Smith,QB,Texas Tech,Houston,2022-12-05T21:25:00.000Z,,3,Immediate
2023,Tyler,Macon,QB,Missouri,Alcorn State,2022-12-05T21:23:00.000Z,,4,Immediate
2023,Kevin,Miniefield,CB,Air Force,,2023-01-03T06:00:00.000Z,,,Immediate
2023,Brandon,MacKinnon,OT,Northern Illinois,UMass,2022-12-13T21:49:00.000Z,,3,Immediate
2023,Naseim,Brantley,WR,Western Illinois,Rutgers,2022-12-05T21:19:00.000Z,,,Immediate
2023,Keenan,Pili,LB,BYU,Tennessee,2022-12-10T14:47:00.000Z,0.9,4,Immediate
2023,Jaden,Coffen,WR,Temple,Morgan State,2022-12-09T23:09:00.000Z,,3,Immediate
2023,Jaylin,Tolbert,WR,Georgia State,Stephen F. Austin,2022-12-05T16:51:00.000Z,,3,Immediate
2023,Lamar,Robinson,OT,Norfolk State,Georgia State,2022-11-22T14:49:00.000Z,,,Immediate
2023,Ahmir,Crowder,DL,Washington State,Tarleton State,2022-10-18T16:32:00.000Z,,3,Immediate
2023,Andre,White Jr.,LB,Texas A&M,Georgia Tech,2022-12-06T17:54:00.000Z,0.86,3,Immediate
2023,Marvin,Covington,CB,TCU,New Mexico,2023-01-13T23:47:00.000Z,,3,Immediate
2023,Darius,Bush,WR,Connecticut,Georgia State,2022-12-05T18:00:00.000Z,,3,Immediate
2023,Jordan,McCloud,QB,Arizona,James Madison,2022-10-27T22:05:00.000Z,,3,Immediate
2023,Chase,Lane,WR,Texas A&M,Georgia Tech,2022-11-29T17:33:00.000Z,0.87,3,Immediate
2023,DeMarcus,Harris,WR,Kentucky,,2022-11-29T17:18:00.000Z,,3,Immediate
2023,Jaquan,Lowman,S,Appalachian State,,2022-12-08T20:39:00.000Z,,3,Immediate
